SMILES,tb_synthesizability,tb_depth,tb_plausibility,tb_price,len_smiles,dataset,method,sa_score,sc_score
CCC(=O)c1c[nH]c(CS(=O)(=O)c2ccccc2)c1C(=O)N1CCCC1,1,6,0.7564956485586635,35.0,49,moses,aae,2.54294097523816,3.3874555701288283
Cc1csc(=O)n1CC(=O)Oc1ccccc1Br,1,5,0.968725109560429,65.0,29,moses,aae,2.2928880413765302,3.0464433869455005
CC(=O)(=O)N1CCCC1c1[nH]c(=O)c(C#N)c(C#N)c1,-1,11,-1.0,-1.0,42,moses,aae,0.0,1.1742103122535654
CC(NC(=O)c1cccc(-n2cccn2)n1)c1nc[nH]n1,1,6,0.8301549627076096,32.0,38,moses,aae,3.4290359725621213,3.629588790690934
CC1C=CC(C)N2C(=O)c3ccccc3CC12)c1c(C)noc1C,-1,11,-1.0,-1.0,41,moses,aae,0.0,1.1742103122535654
O=S(=O)(CC(=O)N1CC2CC(O)C(O)CC2C1)c1ccccc1,1,3,0.8502506937274749,70.0,42,moses,aae,3.526976846285244,2.705515076429461
COC(=O)C(C)(C)c1cc(C)ccc1OC1CCOC1=O,0,11,0.0,-1.0,35,moses,aae,3.0300608613920135,2.5376446418513905
CCS(=O)(=O)N(C)CC(=O)N(C1CC1)C1CCc2ccccc21,1,4,0.4702667338963152,7.0,42,moses,aae,2.998493393343743,3.6664913267713897
CC(=O)c1c[nH]c(C(=O)NCCCOC2CCCCC2)c1,1,1,0.9981854557991028,173.0,36,moses,aae,2.3080220819706305,3.9855808511652047
COc1ccc(CNC(=O)CN(C)C(C)CC#N)cc1,1,2,0.9172564431104888,146.0,32,moses,aae,2.520005999177929,3.193877459884538
Cc1c(=O)[nH]c2nn(-c3ccc(Cl)cc3)c(=O)n2c1=O,-1,11,-1.0,-1.0,42,moses,aae,0.0,1.1742103122535654
COCCOC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(F)c(F)c2)c1C,1,4,0.8661399242001533,4.0,46,moses,aae,2.175054177353113,3.1235498356439897
CC(=O)(=O)c1ccc(NCCc2cccs2)c(F)c1,-1,11,-1.0,-1.0,33,moses,aae,0.0,1.1742103122535654
O=C(NCC(F)(F)F)c1c[nH]c2c(C)cccc2c1=O,1,1,0.9960305094718932,27.0,37,moses,aae,2.275697846673488,3.19716851954029
Cc1ncc(Br)c1C(=O)NCC(F)(F)F,-1,11,-1.0,-1.0,27,moses,aae,0.0,1.1742103122535654
COC(=O)C(NC(=O)c1cc2n(n1)CCCO2)c1ccccc1,1,8,0.8658950541336583,124.0,39,moses,aae,3.064530256480605,3.338272520313634
Cc1c(=O)[nH]c(=O)c2[nH]c(N3CC(C)OCC3C)nc21,-1,11,-1.0,-1.0,42,moses,aae,0.0,1.1742103122535654
CCC(=O)Nc1c(-c2cccc(C)c2)nc2ccccn12,1,2,0.9984968883780958,98.0,35,moses,aae,2.098266697355246,3.6571314868088174
F=C(OC(=O)C=C(Cl)CC(F)(F)F)c1ccccc1F,-1,11,-1.0,-1.0,36,moses,aae,0.0,1.1742103122535654
CCc1ccccc1NC(=O)C(C)c1c(C)n[nH]c1C,0,11,0.0,-1.0,34,moses,aae,2.701581943233874,3.0719450159991224
COC(=O)C(OC(=O)c1cc(C)no1)c1ccc(OC)cc1,1,1,0.9937949180603028,157.0,38,moses,aae,2.6600990636672748,2.5401048001600266
CCS(=O)(=O)N(C)CC(=O)Nc1cc(C#N)ccc1C,1,3,0.9452452950939908,8.0,36,moses,aae,2.2279726894407847,3.1002985968342975
COC(=O)C1(NC(=O)c2ccc(N)cc2)CCC(C)CC1,1,7,0.9467494046414427,5.0,37,moses,aae,2.2692356628724877,2.816121629993826
CC(C)S(=O)(=O)N1CCCC1c1ccccc1,1,1,0.9999030828475952,28.0,29,moses,aae,2.5206668704358552,3.1801474666711864
COC(=O)C(NC(=O)Cc1nc(-c2ccco2)oc1C)c1ccccc1,0,11,0.0,-1.0,43,moses,aae,2.759351063501521,3.297924767520669
O=S(=O)(c1cc(C(F)(F)F)ccc1Cl)N1CC(CO)C(O)C1,1,5,0.9840947410361016,29.0,43,moses,aae,3.173553847806555,3.3067309842934627
COC(=O)C(C)Cn1cnc2sc3c(c2c1=O)CCC(C)(C)C3,1,3,0.9891657961441672,10.0,41,moses,aae,3.1952538329041804,4.199260535427172
O=S(=O)(CS(=O)(=O)c1ccc(F)cc1)c1cccc2nonc12,1,8,0.5131103582429154,33.0,43,moses,aae,2.4882323210507558,3.5734082090547474
CCOC(=O)C1(NC(=O)c2nc(C)oc2C)CCCCC1c1cnccn1,0,11,0.0,-1.0,43,moses,aae,3.764172395498444,3.767539385320694
O=C(CNC(=O)c1ccccc1)Nc1ccc(F)c(F)c1F,1,1,0.9958232641220092,83.0,36,moses,aae,1.7622774555474123,2.4530307525026194
CC(=O)N1CCC(NC(=O)CNc2ccccc2Cl)CC1,1,1,0.9994878768920898,67.0,34,moses,aae,1.935944011566459,3.5457276486942946
CCC(=O)c1c(C)[nH]c(C(=O)Nc2ccccc2C(C)(C)C)c1C,1,5,0.9862756002679324,89.0,45,moses,aae,2.244209486682326,3.0934852977831384
CCC(=O)OC(C)C(=O)Nc1cc(C)c(Cl)cc1OC,1,2,0.9975695714077945,12.0,35,moses,aae,2.4083407821308267,3.06468950383542
C=CCN(CC=C)S(=O)(=O)c1c[nH]c(C(=O)N2CCOCC2)c1,1,5,0.6496018580807396,7.0,45,moses,aae,2.726314772973833,3.5458455671701308
COC(=O)C(NC(=O)c1cc2ccccc2[nH]1)C(C)C,1,1,0.9997082352638244,5.0,37,moses,aae,2.4380443208562514,2.6641886437462716
CCS(=O)(=O)N1CCC2(CCN(c3nccs3)CC2)C1,1,4,0.9905141498629734,109.0,36,moses,aae,3.200393765096221,4.097638247906239
CCC(=O)N(C)c1ccc(Oc2ccc(C#N)cc2)cc1,1,2,0.9955145430295964,96.0,35,moses,aae,1.9822652631961848,2.8868919589309305
CCS(=O)(=O)N1CCN(CCCOc2ccc(F)cc2)CC1,1,1,0.99994158744812,49.0,36,moses,aae,1.9313087169882444,3.7255148567840313
CCC(=O)N(C)c1ccc(-c2ccc(OC)c(OC)c2)cc1,1,2,0.9983074334867226,45.0,38,moses,aae,1.84811452994842,3.0909313699635286
NC(=O)C(CNC(=O)c1sccc1Br)Cc2ccccc1,-1,11,-1.0,-1.0,34,moses,aae,0.0,1.1742103122535654
CCOC(=O)N(COCC1CCCO1)C1CC(F)(F)CC1,1,5,0.941631716210398,15.0,34,moses,aae,3.770722593720672,3.3576958659810847
CC(=O)(=O)N1CCN(CCCn2cc(Br)cn2)CC1,-1,11,-1.0,-1.0,34,moses,aae,0.0,1.1742103122535654
CCC(=O)NC(C)(C)c1ccccc1OC(F)F,1,2,0.948244222881648,66.0,29,moses,aae,2.31671254137653,3.030012952183405
CCS(=O)(=O)N=c1[nH]c(C)c(=O)[nH]1,-1,11,-1.0,-1.0,33,moses,aae,0.0,1.1742103122535654
COCC(=O)Nc1cccc(C(=O)N(CC2CC2)C2CCCCC2)c1,1,1,0.9988200068473816,118.0,41,moses,aae,2.1104991235005848,3.634229731975372
C=CCN(C(=O)c1ccnc(OC2CCC2)c1)c1nc(C)cc(C)n1,1,3,0.9420741675697596,81.0,43,moses,aae,2.722451455956861,3.6114492864357755
C=C(C)CN(CC)S(=O)(=O)c1ccc(C#N)c(Cl)c1,1,2,0.9899244821284868,98.0,38,moses,aae,2.397158789678363,2.9589174062492787
O=S(=O)(CC(F)(F)F)c1ccccc1F,1,2,0.8398355612262094,35.0,27,moses,aae,2.189536669099775,2.3895436291064107
CNC(=O)NCC(=O)NCCc1nc(-c2ccccc2)c(C)s1,1,7,0.750411784531914,79.0,38,moses,aae,2.206908530370285,4.213321939977051
COC(=O)CN(C(=O)CN1CCCCCC1=O)C1CCCC1,1,1,0.9981379508972168,155.0,35,moses,aae,2.3147422157475503,3.0642188176483693
NC(=O)C(C(=O)c1ccccc1)n1nnc2ccc3ccccc3c21,0,11,0.0,-1.0,41,moses,aae,2.8344408455575394,3.4525608767357423
O=S(=O)(NC1(c2ccc(Cl)cc2)CC1)c1ccccc1,1,2,0.9867621197904556,3.0,37,moses,aae,2.0223929931936357,2.33046032476937
O=S(=O)(=O)NCCc1cccc(Cl)c1,-1,11,-1.0,-1.0,26,moses,aae,0.0,1.1742103122535654
CCS(=O)(=O)N(C)C(=O)c1ccc(-c2ccc(Cl)cc2)o1,1,2,0.8631941979598324,38.0,42,moses,aae,2.3664144706345986,3.006726846163877
O=C(Oc1ccc(F)cc1)c1nc2ccccc2s1,1,1,0.9947543144226074,94.0,30,moses,aae,1.9056699225454974,2.5736013748173017
O=C(NCC1(c2ccccc2)CCC1)C1COc2ccccc2O1,1,2,0.8558571301356892,54.0,37,moses,aae,2.663576534250037,3.4525792838994342
O=C(CC(F)(F)F)N1CCN(C(=O)c2cnn3ccccc23)CC1,1,2,0.9904858812370314,71.0,42,moses,aae,2.4130027236226237,3.4204750917982287
NC(=O)C(NS(=O)(=O)c1ccccc1)c1ccc(F)cc1,1,2,0.9907951186669736,4.0,38,moses,aae,2.2970076993090878,2.9027165116916445
CCC(C)C(=O)OCC(=O)Nc1cc(C)nn1-c1ccccc1,1,2,0.9652922630301362,10.0,38,moses,aae,2.4870731323547304,3.4671056594885306
O=C(Cn1nnc(-c2ccccc2)n1)Nc1cccc(Cl)c1,1,1,0.99368816614151,65.0,37,moses,aae,1.8594997994944507,3.3108948214845815
CC(S)(F)C(=O)NCCCNc1ncccn1,0,11,0.0,-1.0,26,moses,aae,3.1203909293556595,3.289767849730602
O=S(=O)(NC(=O)C1CCCC1)c1cccc(F)c1,1,1,0.9980413913726808,34.0,33,moses,aae,1.9092969644534534,2.943704351658183
C=C(C)CN(CC)C(=O)Cn1[nH]c(=O)c2ccccc2c1=O,1,2,0.9588355775899516,100.0,41,moses,aae,2.4599264341098337,3.2109298917835516
COC(=O)C(NS(C)(=O)=O)c1ccccc1F,1,2,0.9797068287017474,22.0,30,moses,aae,2.6296034989137613,2.150026245663701
CC(=O)N1CCCN(C(=O)c2cnc(C)cn2)CC1,1,1,0.9995712637901306,23.0,33,moses,aae,2.1208120785027464,3.1120793628136023
COC(=O)c1c(C)[nH]c(C(=O)Nc2cnn(-c3ccccc3F)c2)c1C,1,3,0.6170033657721727,81.0,48,moses,aae,2.326827566386738,3.397570796766189
NOC(=O)C(NC(=O)C(C)NC(=O)c1ccccc1)C(C)(C)C,1,4,0.9537409176572588,57.0,42,moses,aae,2.9263011067470863,2.8554501267683525
O=S(=O)(Cc1cccc(Br)c1)c1ccccc1,1,1,0.999308466911316,52.0,30,moses,aae,1.6883165818405548,1.6952139537027895
CC(=O)(=O)N(C)CCCNC(=O)C1CC(=O)N(CC(C)C)C1,-1,11,-1.0,-1.0,42,moses,aae,0.0,1.1742103122535654
CCC(NC(=O)c1c(C)nsc1NC)c1cccs1,1,7,0.8201648008564772,38.0,30,moses,aae,3.0656419999300875,3.5550241608818838
CC(NS(=O)(=O)c1ccc(F)cc1)c1ccncc1,1,1,0.9999639987945556,40.0,33,moses,aae,2.2972771232972864,2.6640247696165997
COC(=O)C1(N(C)C(=O)c2ccc3[nH]ncc3c2)CCCCC1,1,4,0.9798134618709672,49.0,42,moses,aae,2.703461429778569,3.816740738511987
O=C(CCC(=O)c1ccccc1)Nc1ccc(F)c(F)c1,1,1,0.9994414448738098,4.0,35,moses,aae,1.6346728251257794,2.5364525866814045
CCC(=O)C(C)NS(=O)(=O)c1ccc(Cl)cc1C,1,3,0.9836644046495616,3.0,34,moses,aae,2.652744683490649,3.0005117701365065
COC(=O)C(C)(C)C(C)(C)C(=O)NCc1ccnc(OC(C)(C)C)c1,0,11,0.0,-1.0,47,moses,aae,2.7839385734547477,2.537082866020092
CCOC(=O)CN(C(=O)c1cc(C)ccc1N(C)C(=O)C1CC1)C1CC1,1,3,0.8991940802064976,8.0,47,moses,aae,2.4329730059471775,3.5270224252731337
COC(=O)CCC(=O)N(C)C(C)c1ccc(F)c(F)c1,1,3,0.99095645808749,5.0,36,moses,aae,2.5351976761801716,2.779738590690523
CCS(=O)(=O)N(CC(=O)NC(C)C)c1ccccc1,1,2,0.17182231721055366,4.0,34,moses,aae,2.058697812302798,2.625418053353137
Cc1c(C(=O)NCCc2ccccc2)cc2sccc21,-1,11,-1.0,-1.0,31,moses,aae,0.0,1.1742103122535654
CNS(=O)(=O)c1cc(C(=O)NC2CC2)ccc1Oc1ccccc1C,1,3,0.9995556415239978,103.0,42,moses,aae,2.0240606007251376,3.743909071490532
COC(=O)CC(C)Nc1ncnc2sc(C)c(C)c12,1,2,0.9902650749610656,86.0,32,moses,aae,2.878239884266362,3.3643609031850876
C=C(C)CN(CC)C(=O)CS(=O)(=O)c1ccc(C(C)C)cc1,1,3,0.9908462820445112,96.0,42,moses,aae,2.3167984234997547,2.714112612298689
COC(=O)c1cccc2ncn(Cc3nnc(C)o3)c12,1,3,0.9546417416449512,78.0,33,moses,aae,2.428854256929899,3.55015647387454
CCOC(=O)C(N)Cc1nc2cc(OC)c(OC)cc2n1C,1,7,0.6475635352748748,72.0,35,moses,aae,2.735778735798423,3.415265399520782
CN(CCC(F)(F)F)C(=O)CNC(=O)NCc1ccc(F)cc1,1,3,0.980817700076957,31.0,39,moses,aae,2.189244239475075,3.5364968281100673
Cc1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1=O,-1,11,-1.0,-1.0,37,moses,aae,0.0,1.1742103122535654
O=S(=O)(NC(CO)Cc1ccccc1)c1ccccc1,1,1,0.9986392855644226,13.0,32,moses,aae,2.1719743318978413,2.444749532246578
CC(=O)C(C)NC(=O)CCNC(=O)c1cc2scnc2[nH]1,0,11,0.0,-1.0,39,moses,aae,3.184639264295825,3.8080381618350376
COC(=O)C(C)CNC(=O)Cc1ccc(Cl)cc1,1,2,0.9952656641875991,21.0,31,moses,aae,2.2599674765031104,2.4576745999368117
CC(C)(C)C(=O)NCc1coc(-c2cccs2)n1,1,5,0.989132097667277,10.0,32,moses,aae,2.424733887530376,3.136203537520262
CC(C)c1nnc2n1CCN(C(C(N)=O)c1ccccc1)C2,1,5,0.98888502591455,19.0,37,moses,aae,2.8919651377835365,3.8240362826064054
COC(=O)C(C)(C)NC(=O)c1oc2c(c1C)C(=O)CCC2,1,3,0.4969079873089568,9.0,40,moses,aae,2.6646436204321695,3.062831565286923
CNS(=O)(=O)c1cc(NC(C)=O)cc(C)c1C,1,2,0.9583494499286438,6.0,32,moses,aae,2.0607728755468493,2.6456161136318914
N=C(CNC(=O)c1ccc2c(c1)CCO2)NC1CCCCCC1,1,5,0.9204316093630496,59.0,37,moses,aae,2.4830603240645353,3.576593802041493
COC(=O)C(NC(=O)c1ncoc1-c1cccs1)C(=O)OC,0,11,0.0,-1.0,38,moses,aae,2.7635450469723803,2.933591645999443
O=S(=O)(NC(C(F)(F)F)C(F)(F)F)c1cccc(F)c1,1,3,0.4003281803624844,9.0,40,moses,aae,2.6368397772918897,2.910439121819877
COc1cccc(-c2nn3cnnc3s2)c1OC,1,1,0.9604151844978333,44.0,27,moses,aae,2.4650059585362936,3.3567289298178213
COC(=O)C(C)(C)NC(=O)c1ccn(-c2ccccc2)n1,1,2,0.9045156766525936,38.0,38,moses,aae,2.188099588601931,2.9389398190954434
COc1ccc(-c2n[nH]cc2C(=O)NCc2ccc(F)cc2)cc1,1,2,0.9890925239902232,74.0,41,moses,aae,2.1898522019833297,3.3686862210240647
O=C(NC1CCN(C(=O)C2CC3C=CC2C3)CC1)c1cccs1,1,2,0.9988520807614948,19.0,40,moses,aae,4.060138145802118,3.603423765792905
CCCS(=O)(=O)NCC(=O)c1ccc(F)c(F)c1,1,2,0.9925351617402959,83.0,33,moses,aae,2.211216387530376,2.9085480068335765
O=C(NCC(=O)N1CCCCC1)NC1CCCCC1,1,1,0.9999871253967284,68.0,29,moses,aae,1.9305653071608813,2.9039653302296307
Cn1ccc2c(NC(=O)Nc3ccccc3Cl)cccc21,1,1,0.999664306640625,36.0,33,moses,aae,1.9077805435090909,3.0598200022010635
O=S(=O)(NCC(O)c1cccs1)c1ccccc1,1,4,0.8814117689786966,95.0,30,moses,aae,2.4468334290379694,2.4594590514221175
C=C(C)CN(CC)C(=O)COCCOC,1,1,0.9919888377189636,131.0,23,moses,aae,2.37683004188084,2.2826360873064093
CCOC(=O)Cn1ccc(NC(=O)c2ccccc2)n1,1,2,0.9981714689360288,5.0,32,moses,aae,1.8838332042983215,2.641176240190781
CC(=O)C(C(O)c1ccccc1)n1c(N)nc2ccccc21,1,8,0.6483679479248202,9.0,37,moses,aae,3.0896515461038083,2.7965972024413817
COC(=O)C(C)(C)NC(=O)C1CCN(S(=O)(=O)CC)CC1,1,1,0.999038577079773,85.0,41,moses,aae,2.3869300539986025,2.7865554655732128
CNC(=O)C1(NC(=O)c2cc(=O)[nH]c3ccccc23)CCCCC1,1,2,0.8263689431293777,17.0,44,moses,aae,2.397518098107664,3.915450745363166
CCC(=O)(=O)c1ccccc1Oc1ccc(F)cc1F,-1,11,-1.0,-1.0,32,moses,aae,0.0,1.1742103122535654
CS(=O)(=O)NCC(=O)NCC(O)c1cccs1,1,7,0.932520299235516,6.0,30,moses,aae,2.824071325000716,3.4936388346841647
CCCCCC(=O)Nc1cc(OC)ccc1NC(C)=O,1,2,0.9452181376766902,8.0,30,moses,aae,1.750838312873956,2.6127092839612027
O=S(=O)(NCCO)c1cccc2cccnc12,1,1,0.9962188601493835,7.0,27,moses,aae,2.0152156203020937,2.102619270031828
COC(=O)C(C)(C)NC(=O)c1cnn(-c2ccccn2)c1C(F)(F)F,1,3,0.9942494151347552,28.0,46,moses,aae,2.5564560582202702,3.1508366422216554
O=C(CS(=O)(=O)c1nccs1)Nc1ccccc1,1,2,0.9997612871276188,79.0,31,moses,aae,2.2295213083448555,2.927312558171054
O=C(CCC(=O)N1CCc2cnccc21)NC1CCCc2occc21,1,5,0.5096746674931175,40.0,39,moses,aae,3.1400253292245583,4.326912583073533
Nc1c(C(=O)N(CC2CCOC2)C2CC2)cnn1-c1ccc(F)cc1,1,2,0.9996939518403494,96.0,43,moses,aae,2.9697374056875514,3.9706975596429683
COC(=O)CC(CC(C)C)c1ccc(C(F)(F)F)cc1,1,3,0.9536016755874166,29.0,35,moses,aae,2.589383162392073,2.937037674376058
COC(=O)C1=C(N)Oc2cc(N)ccc2C1C(=O)Oc1ccccc1,0,11,0.0,-1.0,42,moses,aae,2.9214681532498474,3.174798558320685
CCOc1ccc(S(=O)(=O)N2CCN(CC#N)CC2)cc1,1,1,0.996547520160675,82.0,36,moses,aae,2.0022741289067447,2.92919973028298
O=C(NC(CO)C(c1ccccc1)c1ccccc1)C1CCOC1,1,6,0.8956656713789457,16.0,37,moses,aae,2.9294422336018595,2.9708153240856507
Cc1ccc(CN(Cc2cc(=O)oc3cc(C(N)=O)cn23)C2CC2)o1,0,11,0.0,-1.0,45,moses,vae,3.199043983429389,4.004317436188083
Cc1nc(-c2cccc(F)c2C)c(N)c(N(C)C)n1,1,3,0.9179487813212516,88.0,34,moses,vae,2.6332507534792686,3.383265439252041
CCOC(=O)C1CC(=O)N(c2ccccc2Br)C1,1,1,0.980683207511902,49.0,31,moses,vae,2.423399112295888,2.3650889309994114
Cc1cc(C)cc(C2CC(=O)Nc3nc(N)[nH]c(=O)c32)c1,1,1,0.995956003665924,29.0,42,moses,vae,3.210658097187072,3.435672074197437
COc1ccccc1C1CCN(C(=O)CN(C)S(C)(=O)=O)CC1,1,4,0.7616001054999896,65.0,40,moses,vae,2.1322848279188893,3.8905034936714475
O=C(Nc1ccn(-c2ncccc2Cl)n1)c1cc(F)c(F)c(F)c1,1,2,0.9999922514068372,12.0,43,moses,vae,2.392870002612291,3.9867564340473094
CCCCNC(=O)C1CCC(=O)N(C)C1c1ccc(F)cc1,1,3,0.8301492455817306,19.0,36,moses,vae,2.8614054980217993,4.093694369007189
N#Cc1cc(F)ccc1Cn1nc(C(N)=O)ccc1=O,1,3,0.9967319550689944,140.0,33,moses,vae,2.3456464247620676,3.6312689367925377
CCCNC(=O)c1cccc(NC(=O)NCCC)c1,1,1,0.9983951449394226,42.0,29,moses,vae,1.6521615705201658,2.7862556250072124
Cc1c(Cl)cccc1NC(=O)Cc1ccc(N2CCCC2=O)cc1,1,3,0.936230562263601,12.0,39,moses,vae,1.8940332564787052,3.6026916247409995
O=C1CCC(C2NCCc3cc4ccc(O)cc4cc32)N1,0,11,0.0,-1.0,34,moses,vae,3.5061060891360665,3.6165496077465535
OC(CNCc1ccc2c(c1)OCCO2)c1ccccc1Cl,1,1,0.9892492294311525,93.0,33,moses,vae,2.4993050338753466,3.339390977685311
CN(CC1Cc2ccccc2CN1C)C(=O)c1ccc(F)cc1,1,1,0.9999905824661256,24.0,36,moses,vae,2.591900832058874,4.563926348833425
COCC(=O)N1CCc2cc3cccc(C)c3C2C1,0,11,0.0,-1.0,30,moses,vae,3.2158776554695176,3.8859168533704445
CC(C)(C)c1n[nH]cc1CN1CCCCc2ccc(F)cc21,1,3,0.4157808393782552,69.0,37,moses,vae,2.7953913472611998,3.792479368127416
c1ccc(Cn2ccnc2CNc2ccc3cc[nH]c3n2)cc1,1,4,0.9714420030720812,80.0,36,moses,vae,2.364390609094235,3.125270734301059
Cc1ccc(C)c(C(=O)C(C)Sc2nc(C3CC3)n[nH]2)c1,0,11,0.0,-1.0,41,moses,vae,3.002528919468239,3.85343063001605
CC(c1ccc(-n2cncn2)cc1)N(C)CCc1cccc(F)c1,1,4,0.9927586561125668,9.0,39,moses,vae,2.6485505906284406,4.5325063829581955
COc1cc2c(cc1OC)C1(CCCC1)COC2=O,1,4,0.34485237809413777,89.0,30,moses,vae,2.9050263734182344,2.9840199168265666
O=C(NCCCN1CCCC1=O)c1cccc(Cl)c1,1,1,0.9998828172683716,9.0,30,moses,vae,1.849677148652722,3.5102929377643846
CC(C(=O)N1CCCCCC1)S(=O)(=O)c1ccccn1,1,3,0.9554741626492552,102.0,35,moses,vae,2.7498694157613457,2.646776537627412
Cc1ccc(Br)cc1NS(=O)c1cnn(C)c1,0,11,0.0,-1.0,29,moses,vae,3.3795997673261997,2.8483805735134746
COc1ccc(S(=O)CNC(C)(C)c2nccs2)cc1,0,11,0.0,-1.0,33,moses,vae,3.4081205146624445,2.90352745586461
COc1ccc(C2CC(=O)NC3=Nc4ccccc4N3)c(OC)c2O1,0,11,0.0,-1.0,41,moses,vae,4.3978183520924565,3.96521250505643
Cc1c(C(=O)N(CCC#N)CCC(F)(F)F)sc2ccccc12,1,2,0.9973561431297641,102.0,39,moses,vae,2.5344540586881195,3.681650331422065
Cc1ccc(NC(=O)c2ccccc2N(C)S(C)(=O)=O)cc1F,1,2,0.9978233649986592,10.0,40,moses,vae,1.9710690533708544,3.551118895356152
COC(=O)c1ccc(NS(=O)(=O)c2ccc(F)cc2)c(C)c1,1,1,0.9999994039535522,5.0,41,moses,vae,1.7218895110329093,2.1241865096751225
CN1CCc2nc(NC(=O)c3cc(CC(C)C)n[nH]3)sc2C1,1,3,0.9990923556733478,175.0,40,moses,vae,2.7711293125217455,4.892719669746217
CC(C)C(NC(=O)CN1C(=O)COc2ccccc21)c1ccccc1,1,1,0.9997246861457824,150.0,41,moses,vae,2.49366178271897,3.468358661906525
O=C(NCCOCC(F)(F)F)NC1CCc2[nH]ncc2C1,0,11,0.0,-1.0,35,moses,vae,3.250365726553615,4.060836785617461
COc1cc(C(=O)NCc2cc3ccccn3n2)cc(Cl)c1OC,1,5,0.6115453690022298,129.0,38,moses,vae,2.3724199080624153,3.7189931872192257
Cc1cnn(CCC(=O)N2CCN(Cc3ccccc3F)CC2)c1,1,2,0.9999308586120604,31.0,37,moses,vae,2.1159719344248007,3.8901612937921612
COc1ccc(S(=O)(=O)NCc2ccoc2)cc1,1,1,0.999093532562256,40.0,30,moses,vae,1.9693140685258506,2.1717567432536633
O=C(C1CC1)N1CCN(c2nccc(-c3cccnc3)n2)CC1,1,2,0.9910764054903324,38.0,39,moses,vae,2.1409921265903655,4.268972069266164
CN(Cc1cc(Br)cn1C)C(=O)c1ccccc1F,1,3,0.5455881950337594,52.0,31,moses,vae,2.36962912103931,3.263302444319026
CS(=O)(=O)NCc1nc(-c2ccccc2)no1,1,4,0.9614999002706166,13.0,30,moses,vae,1.9992694664559405,3.2939143597360654
Cc1nc(-c2cccs2)sc1CNC(=O)Nc1ccn(C)n1,1,3,0.8957413869670141,86.0,36,moses,vae,2.5659936868570856,4.866267543340118
O=C(NCCOc1cccc(Cl)c1)c1ccc(-n2ccnn2)cc1,1,2,0.9981761678122149,82.0,39,moses,vae,2.0918114853086998,4.04718055384493
COc1ccc(Cl)cc1C(O)CNC(=O)c1cccs1,1,3,0.950623699219314,35.0,32,moses,vae,2.4692820531239814,2.77757780808449
O=C(NCc1ccco1)c1ccccc1NC(=O)Cc1ccccc1,1,1,0.9996941089630128,42.0,37,moses,vae,1.744771362625535,2.908549365313558
COc1cccc(OCC(=O)NCC2(N3CCOCC3)CCCC2)c1,1,2,0.9983621331115772,112.0,38,moses,vae,2.3193070844379697,3.3614908797872194
Nc1ccc(Cl)c(S(=O)(=O)NC2CC2)c1,1,2,0.9956444385887124,78.0,30,moses,vae,2.0143965803423782,2.8109203676439094
O=C(Nc1c(F)cccc1NC1CC1)c1cnccn1,1,2,0.9997541313632752,5.0,31,moses,vae,2.288767617253786,3.4442425601757423
CCC(NC(=O)C(C)NC(N)=O)c1ccc(Br)cc1,1,4,0.830018563742949,4.0,34,moses,vae,2.7163462464395245,3.020060621887703
OCCn1c(-c2cccc(F)c2)nc2cc(Cl)cnc21,1,3,0.9983467679707614,15.0,34,moses,vae,2.2586704512618816,3.7834467376490246
CN(c1ccccc1)S(=O)(=O)c1cccc2cccnc12,1,1,0.9872000217437744,7.0,35,moses,vae,1.9200182358167837,2.479264670825316
O=C(COc1ccc2c(c1)OCO2)NC1CCCCC1,1,1,0.9938783049583436,47.0,31,moses,vae,1.9152863299416332,2.4493086747351107
CC(C)c1ccc(C2CCCN2C(=O)CCS(N)(=O)=O)cc1,1,2,0.9437656561765096,153.0,39,moses,vae,2.6768748896445764,3.7830929512820695
C#Cc1cccc(NS(=O)(=O)c2ccc(OC)c(OC)c2)c1,1,1,0.9999868869781494,13.0,39,moses,vae,1.9936648452069345,2.8463963625642528
Cn1ncnc1COc1ccc(NC(=O)c2ccc(F)c(F)c2)cc1,1,3,0.849311074352738,14.0,40,moses,vae,2.036472904649015,3.7666301584347828
CC(C)c1nc(CN2CCN(CC(=O)NC3CC3)CC2)cs1,1,2,0.9995060864152332,72.0,37,moses,vae,2.2112935805118177,4.073410257115565
Cc1cc(CNc2ccccc2OCC2CCCCO2)on1,1,3,0.9613373279073504,105.0,30,moses,vae,2.6784993275144,3.0344588098382723
Oc1cc(F)c2c(c1)C(C1COc3ccccc3O1)NCC2,0,11,0.0,-1.0,36,moses,vae,3.5031780271832123,3.913069160171761
CCC(C)NC(=O)c1ccc(-c2ccccc2)nc1N,1,2,0.9801014192038692,72.0,32,moses,vae,2.295104855321785,3.3398001494000367
COCC1(O)CCN(C(=O)NCCc2ccccc2)CC1(C)C,1,5,0.8569360505079001,21.0,36,moses,vae,2.943139478508577,3.401701920419023
C#CCN1CCN(C(=O)NCc2ccsc2)CC1,1,3,0.9937465340487442,66.0,28,moses,vae,2.4002858401930993,3.4007253298886617
CCCn1c(SCc2ncc(-c3ccccc3)o2)n[nH]c1=O,1,3,0.5700112081207857,34.0,37,moses,vae,2.3270303283406033,3.8085629381437855
Cn1ncc(C(=O)NCc2ccc(Cl)cc2)c1-n1cccc1,0,11,0.0,-1.0,37,moses,vae,2.1746947857581844,3.3913489643942705
