SMILES,tb_synthesizability,tb_depth,tb_plausibility,tb_price,len_smiles,property,dataset,type,method,rank,objective
Cc1cn2c(n1)CCC(NC(=O)c1csc(C(C)C)n1)C2,0,11,0.0,-1.0,38,QED,chembl,wo,smiles_ga,83,0.9475936322951032
COc1ccc(CC2(O)c3ccccc3C3=NCCCN32)cc1,0,11,0.0,-1.0,36,QED,chembl,wo,smiles_ga,84,0.9475853397626526
CC(NC1=CC2=NCCc3cn(C)c(c32)C1=O)c1ccccc1,0,11,0.0,-1.0,40,QED,chembl,wo,smiles_ga,85,0.9475786744274103
Cc1nn(C)c(C)c1NS(=O)(=O)c1ccc(Cl)s1,1,1,0.9996273517608644,34.0,35,QED,chembl,wo,smiles_ga,86,0.9475572082840962
Cc1ccc(NC(=O)C(C)n2ccc(C(F)(F)F)n2)nc1,1,3,0.997770467831862,11.0,38,QED,chembl,wo,smiles_ga,87,0.9475510762792323
Cc1cc(C(F)(F)F)nn1C(C)C(=O)Nc1ccncc1,1,2,0.999890089804083,27.0,36,QED,chembl,wo,smiles_ga,88,0.9475510762792323
FC(F)(F)c1cc(C2CCCN(Cc3cbncc3)C2)n[nH]1,0,11,0.0,-1.0,39,QED,chembl,wo,smiles_ga,89,0.9475505112700026
NCC1CC1(C(=O)N1CCCc2ccccc21)c1ccccc1,1,4,0.9393011713202586,28.0,36,QED,chembl,wo,smiles_ga,90,0.9475421176465162
OC1(C(F)(F)F)CCCn2nc(COc3ccccc3)cc21,0,11,0.0,-1.0,36,QED,chembl,wo,smiles_ga,91,0.9475374688268547
CCOc1ccccc1NC(=O)N1CCCn2nc(C)cc21,1,4,0.5587449392073217,28.0,33,QED,chembl,wo,smiles_ga,92,0.9475205740061191
O=C(c1cccnc1)N1CCCC(Nc2ccc(F)cc2)C1,1,2,0.8808241742910354,35.0,35,QED,chembl,wo,smiles_ga,93,0.9475195519095682
COc1c(CC2=NOS(=O)N2)cc(Cl)c2ccccc12,1,6,0.9514514084076978,11.0,35,QED,chembl,wo,smiles_ga,94,0.9475180322726684
CC1CCc2nn(CC(=O)Nc3ccc(F)cc3F)cc2C1,1,1,0.9999933242797852,94.0,35,QED,chembl,wo,smiles_ga,95,0.9475069988237772
CC(=O)Nc1ccccc1Cn1cc(C(F)(F)F)ccc1=O,1,3,0.996415677443672,12.0,36,QED,chembl,wo,smiles_ga,96,0.9475014476833589
CC(=O)Nc1ccc(Cn2cc(C(F)(F)F)ccc2=O)cc1,1,1,0.999958038330078,57.0,38,QED,chembl,wo,smiles_ga,97,0.9475014476833589
O=C(NC1CC1c1ccccc1)N1CCC(n2cccn2)CC1,1,4,0.986097048322936,17.0,36,QED,chembl,wo,smiles_ga,98,0.9474941675786235
O=S(=O)(Nc1ccccn1)c1ccc(Br)cc1,1,1,0.9997797608375548,3.0,30,QED,chembl,wo,smiles_ga,99,0.9474917091142527
COc1ccc2ccccc2c1C(=O)NC1CN2CCC1CC2,1,1,0.9999688863754272,30.0,34,QED,chembl,wo,smiles_ga,100,0.947487835468019
CC(NC(=O)c1cnccn1)c1cccc(Br)c1,1,1,0.9999991655349731,90.0,30,QED,chembl,wo,smiles_lstm,1,0.9483830745006477
N=C1SCC(=O)N1c1ncc(Cc2ccc(F)cc2)s1,1,3,0.5713625577540656,96.0,34,QED,chembl,wo,smiles_lstm,2,0.9483292586156477
O=S(=O)(Nc1ccc(F)cn1)c1c(F)cccc1Cl,1,2,0.9982824864084704,10.0,34,QED,chembl,wo,smiles_lstm,3,0.9483079718634498
O=S(=O)(Nc1ccc(Cl)cn1)c1ccc(F)c(F)c1,1,1,0.9999886751174928,5.0,36,QED,chembl,wo,smiles_lstm,4,0.9483079718634498
O=S(=O)(Nc1ccc(Cl)cn1)c1c(F)cccc1F,1,1,0.999420404434204,3.0,34,QED,chembl,wo,smiles_lstm,5,0.9483079718634498
O=S(=O)(Nc1cc(Cl)ccn1)c1c(F)cccc1F,1,1,0.9987803101539612,5.0,34,QED,chembl,wo,smiles_lstm,6,0.9483079718634498
Cc1c(C(C)c2c(F)cccc2F)cc(C(=O)O)c(=O)n1C,0,11,0.0,-1.0,40,QED,chembl,wo,smiles_lstm,7,0.948301344732414
CN(C)CCC(=O)N1c2ccccc2NC(=O)c2ccccc21,1,2,0.9864286728942938,11.0,37,QED,chembl,wo,smiles_lstm,8,0.9482891443449865
NS(=O)(=O)c1ccc(Sc2ccc(F)c(F)c2)s1,1,1,0.999755322933197,17.0,34,QED,chembl,wo,smiles_lstm,9,0.9482627296200556
O=C(NC1CC1c1ccccc1)N1CCCC1c1cnccn1,0,11,0.0,-1.0,34,QED,chembl,wo,smiles_lstm,10,0.9482618807112713
c1ccc(-c2cnccc2C2(C3=NCCN3)CCOCC2)cc1,1,6,0.7938620935837505,21.0,37,QED,chembl,wo,smiles_lstm,11,0.9482540247496754
COc1cc2cc(C3=NNC(=O)CC3C)sc2cc1OC,1,4,0.2342736757723215,17.0,33,QED,chembl,wo,smiles_lstm,12,0.9482512706553282
Cc1cnc(NC(=O)C(C)n2ccc(C(F)(F)F)n2)s1,1,3,0.9977584545303324,10.0,37,QED,chembl,wo,smiles_lstm,13,0.9482397209538054
Cc1cccc2c1NC(=O)C2Oc1ccc(C2=NCCO2)cc1,1,4,0.2072727076191972,42.0,37,QED,chembl,wo,smiles_lstm,14,0.9482239188705731
O=C(NCc1ccon1)N1CCC(c2cccc(F)c2)CC1,1,4,0.900773768161972,113.0,35,QED,chembl,wo,smiles_lstm,15,0.9481998301624275
COc1ccc2c(c1)C(CNC(C)=O)Cc1ccccc1C2=O,1,7,0.5876055351222876,20.0,37,QED,chembl,wo,smiles_lstm,16,0.9481988362278683
OC(c1ccc(Br)cc1)(c1cncnc1)C1CC1,1,1,0.9947351217269896,18.0,31,QED,chembl,wo,smiles_lstm,17,0.9481984830726584
O=C(NCC1COc2ccccc2O1)c1ccc(Cl)cc1,1,1,0.9989984631538392,67.0,33,QED,chembl,wo,smiles_lstm,18,0.9481902057854171
Cc1sccc1NC(=O)C1CCCN(c2cnn(C)c2)C1,1,3,0.893122637894534,90.0,34,QED,chembl,wo,smiles_lstm,19,0.9481659632405963
Cc1csc(NC(=O)C2CCN(c3ccnn3C)CC2)c1,1,3,0.7434061878215633,179.0,34,QED,chembl,wo,smiles_lstm,20,0.9481659632405963
Cc1ccc(NC(=O)C2CCN(c3cnn(C)c3)CC2)s1,1,4,0.1214461215829863,11.0,36,QED,chembl,wo,smiles_lstm,21,0.9481659632405963
Cc1ccc(NC(=O)C2CCCN(c3cnn(C)c3)C2)s1,1,4,0.12130433220754824,12.0,36,QED,chembl,wo,smiles_lstm,22,0.9481659632405963
O=S(=O)(Nc1cnc2ccccc2c1)N1CCCCCC1,1,2,0.9677266107058956,8.0,33,QED,chembl,wo,smiles_lstm,23,0.9481570166882066
COC(=O)NC1=NC(c2ccccc2)CN1Cc1ccccc1,0,11,0.0,-1.0,35,QED,chembl,wo,smiles_lstm,24,0.9481469549978881
CCc1csc(C2CCCN(C(=O)c3c[nH]c(C)n3)C2)n1,1,10,0.7339492391622762,61.0,39,QED,chembl,wo,smiles_lstm,25,0.9481436049256928
Cc1c(C(=O)NC2CCCCC2)nnn1-c1cccc(F)c1,1,6,0.2372001639689813,91.0,36,QED,chembl,wo,smiles_lstm,26,0.9481214332494038
Cc1c(C(=O)NC2CCCCC2)nnn1-c1ccc(F)cc1,1,8,0.06490732176988813,91.0,36,QED,chembl,wo,smiles_lstm,27,0.9481214332494038
O=c1cc(Cc2c(F)cccc2F)nc(N2CCCCC2)[nH]1,1,5,0.9913420956144636,11.0,38,QED,chembl,wo,smiles_lstm,28,0.9481176088523261
NC(=O)C1CCN(c2ncc(-c3cccc(F)c3)s2)CC1,1,4,0.9989296047694598,53.0,37,QED,chembl,wo,smiles_lstm,29,0.9481142213033364
NC(=O)C1CCN(c2nc(-c3ccccc3F)cs2)CC1,1,2,0.99942322942832,8.0,35,QED,chembl,wo,smiles_lstm,30,0.9481142213033364
NC(=O)C1CCN(c2nc(-c3cccc(F)c3)cs2)CC1,1,2,0.9999562501907348,20.0,37,QED,chembl,wo,smiles_lstm,31,0.9481142213033364
NC(=O)C1CCN(c2nc(-c3ccc(F)cc3)cs2)CC1,1,2,0.9997393625955552,39.0,37,QED,chembl,wo,smiles_lstm,32,0.9481142213033364
CCN1CCc2nc(NC(=O)c3ccccc3F)sc2C1,1,2,0.9999685289905642,4.0,32,QED,chembl,wo,smiles_lstm,33,0.9481140342271522
Cc1cccc(NC(=O)N2CCN(Cc3cccnc3)CC2)c1,1,1,0.9999976158142092,32.0,36,QED,chembl,wo,smiles_lstm,34,0.9480939193974691
O=S(=O)(Nc1cncc(C(F)(F)F)c1)c1ccccc1,1,1,0.9983367919921876,36.0,36,QED,chembl,wo,smiles_lstm,35,0.9480925742394771
O=S(=O)(Nc1cccnc1)c1cccc(C(F)(F)F)c1,1,1,0.9998064637184144,3.0,36,QED,chembl,wo,smiles_lstm,36,0.9480925742394771
O=S(=O)(Nc1cccnc1)c1ccc(C(F)(F)F)cc1,1,1,0.9993908405303956,15.0,36,QED,chembl,wo,smiles_lstm,37,0.9480925742394771
O=S(=O)(Nc1ccccn1)c1ccc(C(F)(F)F)cc1,1,1,0.9999167919158936,3.0,36,QED,chembl,wo,smiles_lstm,38,0.9480925742394771
O=S(=O)(Nc1ccccc1C(F)(F)F)c1cccnc1,1,1,0.9997678399086,9.0,34,QED,chembl,wo,smiles_lstm,39,0.9480925742394771
O=S(=O)(Nc1ccccc1C(F)(F)F)c1ccccn1,1,1,0.9995200634002686,54.0,34,QED,chembl,wo,smiles_lstm,40,0.9480925742394771
O=S(=O)(Nc1cccc(C(F)(F)F)c1)c1cccnc1,1,1,0.9996442794799804,9.0,36,QED,chembl,wo,smiles_lstm,41,0.9480925742394771
O=S(=O)(Nc1ccc(C(F)(F)F)cn1)c1ccccc1,1,1,0.9998972415924072,6.0,36,QED,chembl,wo,smiles_lstm,42,0.9480925742394771
O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1cccnc1,1,1,0.9998501539230348,10.0,36,QED,chembl,wo,smiles_lstm,43,0.9480925742394771
O=S(=O)(Nc1cc(C(F)(F)F)ccn1)c1ccccc1,1,1,0.9968799352645874,7.0,36,QED,chembl,wo,smiles_lstm,44,0.9480925742394771
O=S(=O)(Nc1nccs1)c1ccc(C(F)(F)F)cc1,1,1,0.9999980926513672,3.0,35,QED,chembl,wo,smiles_lstm,45,0.9480859421227465
O=S(=O)(Nc1nc(C(F)(F)F)cs1)c1ccccc1,1,1,0.9988371729850768,46.0,35,QED,chembl,wo,smiles_lstm,46,0.9480859421227465
O=S(=O)(Nc1cncc(C(F)(F)F)c1)c1cccs1,1,1,0.9999966621398926,40.0,35,QED,chembl,wo,smiles_lstm,47,0.9480859421227465
Cc1ccc(OC(C)C(=O)N2CC(=O)Nc3ccccc32)cc1,1,1,0.9998347759246826,145.0,39,QED,chembl,wo,smiles_lstm,48,0.9480853352489104
Cc1csc(NC(=O)C2CCCN2C(=O)c2ccco2)c1,1,3,0.7478389002648478,191.0,35,QED,chembl,wo,smiles_lstm,49,0.9480792736721043
Cc1noc(C)c1C(=O)NCc1ccccc1Br,1,1,0.999951720237732,35.0,28,QED,chembl,wo,smiles_lstm,50,0.9480769748106358
Cc1cccc(NC2CC(=O)N(c3cc(F)cc(F)c3)C2)n1,1,3,0.8147509696328756,90.0,39,QED,chembl,wo,smiles_lstm,51,0.9480646576323024
Cc1nc(CC(=O)N2CCCC2c2c(C)n[nH]c2C)cs1,0,11,0.0,-1.0,37,QED,chembl,wo,smiles_lstm,52,0.9480644694958086
CN1Cc2c(NCc3cccnc3)sc(Cl)c2CC1=O,0,11,0.0,-1.0,32,QED,chembl,wo,smiles_lstm,53,0.9480637183682982
CN1CCc2c(sc(NC(=O)Cc3ccccc3)c2C#N)C1,1,1,0.9999829530715942,53.0,36,QED,chembl,wo,smiles_lstm,54,0.9480608842422631
Cc1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1,1,2,0.8834735185457987,6.0,37,QED,chembl,wo,smiles_lstm,55,0.94805868372272
Cc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,1,2,0.9507599910916652,18.0,37,QED,chembl,wo,smiles_lstm,56,0.94805868372272
Cc1ccc(-c2cnc(N3CCC(C(N)=O)CC3)s2)cc1,1,2,0.9980754859176244,22.0,37,QED,chembl,wo,smiles_lstm,57,0.9480586837227198
O=C(NC1CCCCC1)c1cc(-n2cnnc2)ccc1Cl,1,2,0.8358914388665681,30.0,34,QED,chembl,wo,smiles_lstm,58,0.9480440000090703
Cc1nc(NC(=O)C2CC(c3ccccc3F)=NO2)cs1,1,3,0.866776923215927,29.0,35,QED,chembl,wo,smiles_lstm,59,0.9480328651310831
Cc1csc(NC(=O)C2CC(c3ccccc3F)=NO2)n1,1,3,0.919032790533268,9.0,35,QED,chembl,wo,smiles_lstm,60,0.9480328651310831
Cc1csc(NC(=O)C2CC(c3cccc(F)c3)=NO2)n1,1,3,0.99448870470117,12.0,37,QED,chembl,wo,smiles_lstm,61,0.9480328651310831
Cc1cnc(NC(=O)C2CC(c3ccccc3F)=NO2)s1,1,5,0.9878407085731316,14.0,35,QED,chembl,wo,smiles_lstm,62,0.9480328651310831
O=S(=O)(Nc1cc(F)ccc1F)c1cnc(Cl)s1,1,2,0.996713440337846,12.0,33,QED,chembl,wo,smiles_lstm,63,0.9480310471227031
Cc1ccc(N2CC(C(=O)Nc3ccncc3)CCC2=O)cc1,1,2,0.9670951685111396,65.0,37,QED,chembl,wo,smiles_lstm,64,0.9480302168326151
NC1CCN(C(=O)c2ccc(F)c(Oc3ccccc3)c2)C1,1,3,0.9976912208582626,28.0,37,QED,chembl,wo,smiles_lstm,65,0.94801997279846
Cc1cnccc1C(=O)Nc1ccc(C(=O)N2CCCC2)cc1,1,1,0.9998751878738404,57.0,37,QED,chembl,wo,smiles_lstm,66,0.9480100289944917
O=C(Nc1ncc(Cc2ccccc2)s1)N1CCOCC1,1,1,0.9996609687805176,75.0,32,QED,chembl,wo,smiles_lstm,67,0.9479979669512129
O=S(=O)(Nc1ccc2c(c1)CCO2)c1ccc(F)c(F)c1,1,1,1.0,77.0,39,QED,chembl,wo,smiles_lstm,68,0.9479928388718276
O=S(=O)(Nc1ccc(F)c(F)c1)c1ccc2c(c1)CCO2,1,1,1.0,33.0,39,QED,chembl,wo,smiles_lstm,69,0.9479928388718276
Cc1ccc(C(=O)NS(=O)(=O)c2ccc(C)c(C)c2)cc1,1,1,0.9997557997703552,29.0,40,QED,chembl,wo,smiles_lstm,70,0.9479833448891534
CCn1c(C(=O)N2CCCC(C(=O)O)C2)cc2sccc21,1,3,0.903957580516884,95.0,37,QED,chembl,wo,smiles_lstm,71,0.9479805069782793
NCC1CCCc2cc(S(=O)(=O)c3ccccc3)ccc21,1,5,0.8211977319676685,91.0,35,QED,chembl,wo,smiles_lstm,72,0.9479619416536175
O=C(Cc1cccs1)N1CCOC(c2cccc(O)c2)C1,1,5,0.9328483346698032,33.0,34,QED,chembl,wo,smiles_lstm,73,0.9479583289356064
Cc1csc(NC(=O)Cn2cnc(C(F)(F)F)c2C)n1,1,3,0.5906852458135338,7.0,35,QED,chembl,wo,smiles_lstm,74,0.9479558582670758
Cc1cccc(NC(=O)CN2C(=O)COc3ccc(C)cc32)c1,1,1,0.9999974966049194,82.0,39,QED,chembl,wo,smiles_lstm,75,0.9479543177527924
Cc1ccc(NC(=O)CN2C(=O)COc3ccccc32)cc1C,1,1,0.9999752044677734,42.0,37,QED,chembl,wo,smiles_lstm,76,0.9479543177527924
Cc1ccc(NC(=O)CN2C(=O)COc3ccccc32)c(C)c1,1,1,0.9981877207756042,71.0,39,QED,chembl,wo,smiles_lstm,77,0.9479543177527924
Cc1cccc(C)c1NC(=O)CN1C(=O)COc2ccccc21,1,1,0.9999685287475586,9.0,37,QED,chembl,wo,smiles_lstm,78,0.9479543177527924
Cc1ccccc1C(=O)NS(=O)(=O)c1ccc(Cl)cc1,1,1,0.990108609199524,3.0,36,QED,chembl,wo,smiles_lstm,79,0.9479380820623226
Cc1nc(NC(=O)N2CCCC2Cn2cccn2)sc1C,1,4,0.9961031864853636,30.0,32,QED,chembl,wo,smiles_lstm,80,0.947931573190205
O=C(NC1CC1)C1CCN(c2snc3ccccc23)CC1,0,11,0.0,-1.0,34,QED,chembl,wo,smiles_lstm,81,0.9479300989017616
O=C(NC1CC1)C1CCN(c2nc3ccccc3s2)CC1,1,2,0.9988021576819291,5.0,34,QED,chembl,wo,smiles_lstm,82,0.9479300989017616
Cc1ccc(C)c(N2CC(C(=O)Nc3ccncc3)CC2=O)c1,1,2,0.9984900561044512,5.0,39,QED,chembl,wo,smiles_lstm,83,0.9479255758312825
Cc1ccc(C)c(N2CC(C(=O)Nc3cccnc3)CC2=O)c1,1,2,0.999193976824543,4.0,39,QED,chembl,wo,smiles_lstm,84,0.9479255758312825
Cc1cc(C)cc(N2CC(C(=O)Nc3ccncc3)CC2=O)c1,1,1,0.9990893602371216,64.0,39,QED,chembl,wo,smiles_lstm,85,0.9479255758312825
Cc1ccnc(NC(=O)C2CC(=O)N(c3ccccc3C)C2)c1,1,1,0.99918395280838,33.0,39,QED,chembl,wo,smiles_lstm,86,0.9479255758312825
Cc1cccc(NC(=O)C2CC(=O)N(c3ccncc3)C2)c1C,1,2,0.9972432520644928,4.0,39,QED,chembl,wo,smiles_lstm,87,0.9479255758312825
Cc1cccc(NC(=O)C2CC(=O)N(c3ccccc3C)C2)n1,1,1,0.9998144507408142,33.0,39,QED,chembl,wo,smiles_lstm,88,0.9479255758312825
Cc1cccc(N2CC(C(=O)Nc3ncccc3C)CC2=O)c1,1,1,0.9997739195823668,29.0,37,QED,chembl,wo,smiles_lstm,89,0.9479255758312825
Cc1cccc(N2CC(C(=O)Nc3ccnc(C)c3)CC2=O)c1,1,1,0.9997027516365052,34.0,39,QED,chembl,wo,smiles_lstm,90,0.9479255758312825
Cc1cccc(C)c1N1CC(C(=O)Nc2ccccn2)CC1=O,1,1,0.9993620514869692,52.0,37,QED,chembl,wo,smiles_lstm,91,0.9479255758312825
Cc1ccc(NC(=O)C2CC(=O)N(c3cccnc3)C2)cc1C,1,2,0.9988043769801748,3.0,39,QED,chembl,wo,smiles_lstm,92,0.9479255758312825
Cc1ccc(NC(=O)C2CC(=O)N(c3cccc(C)c3)C2)nc1,1,1,0.9992963075637816,29.0,41,QED,chembl,wo,smiles_lstm,93,0.9479255758312825
Cc1ccc(N2CC(C(=O)Nc3ncccc3C)CC2=O)cc1,1,1,0.9995726943016052,37.0,37,QED,chembl,wo,smiles_lstm,94,0.9479255758312825
Cc1ccc(N2CC(C(=O)Nc3cccnc3)CC2=O)cc1C,1,1,0.9992443323135376,58.0,37,QED,chembl,wo,smiles_lstm,95,0.9479255758312825
Cc1ccc(N2CC(C(=O)Nc3ccc(C)cn3)CC2=O)cc1,1,1,0.9998372793197632,37.0,39,QED,chembl,wo,smiles_lstm,96,0.9479255758312825
Cc1ccc(N2CC(C(=O)Nc3cc(C)ccn3)CC2=O)cc1,1,1,0.9997188448905944,37.0,39,QED,chembl,wo,smiles_lstm,97,0.9479255758312825
Cc1cc(C)nc(NC(=O)C2CC(=O)N(c3ccccc3)C2)c1,1,1,0.9937962293624878,47.0,41,QED,chembl,wo,smiles_lstm,98,0.9479255758312825
Cc1cc(C)cc(NC(=O)C2CC(=O)N(c3ccncc3)C2)c1,1,2,0.9971830673202362,4.0,41,QED,chembl,wo,smiles_lstm,99,0.9479255758312825
Cc1cc(C)cc(NC(=O)C2CC(=O)N(c3cccnc3)C2)c1,1,4,0.286707922104349,7.0,41,QED,chembl,wo,smiles_lstm,100,0.9479255758312825
Oc1nc(O)c2c(n1)CCC2,1,0,1.0,49.0,19,C7H8N2O2,chembl,wo,best_from_chembl,1,1.0
O=c1cc2c(n[nH]1)CCCO2,0,11,0.0,-1.0,21,C7H8N2O2,chembl,wo,best_from_chembl,2,1.0
O=C(O)c1n[nH]c2c1CCC2,1,0,1.0,37.0,21,C7H8N2O2,chembl,wo,best_from_chembl,3,1.0
O=C(O)c1cc(C2CC2)n[nH]1,1,0,1.0,27.0,23,C7H8N2O2,chembl,wo,best_from_chembl,4,1.0
O=C(O)C1CC1c1c[nH]cn1,0,11,0.0,-1.0,21,C7H8N2O2,chembl,wo,best_from_chembl,5,1.0
O=C(NO)Nc1ccccc1,1,1,0.9998095631599426,1.0,16,C7H8N2O2,chembl,wo,best_from_chembl,6,1.0
O=C(NCO)c1cccnc1,1,0,1.0,5.0,16,C7H8N2O2,chembl,wo,best_from_chembl,7,1.0
O=C(Cc1ccccn1)NO,1,2,0.9066194935280656,10.0,16,C7H8N2O2,chembl,wo,best_from_chembl,8,1.0
Nc1ncccc1CC(=O)O,1,6,0.7941348519983494,28.0,16,C7H8N2O2,chembl,wo,best_from_chembl,9,1.0
Nc1ccccc1C(=O)NO,1,0,1.0,25.0,16,C7H8N2O2,chembl,wo,best_from_chembl,10,1.0
Nc1cccc(CC(=O)O)n1,1,2,0.07998969457241767,2.0,18,C7H8N2O2,chembl,wo,best_from_chembl,11,1.0
Nc1cccc(C(=O)NO)c1,1,2,0.9218047286271548,6.0,18,C7H8N2O2,chembl,wo,best_from_chembl,12,1.0
Nc1ccc(N)c(C(=O)O)c1,1,1,0.8636870384216309,2.0,20,C7H8N2O2,chembl,wo,best_from_chembl,13,1.0
Nc1ccc(CC(=O)O)cn1,1,1,0.8440391421318054,5.0,18,C7H8N2O2,chembl,wo,best_from_chembl,14,1.0
Nc1ccc(C(=O)O)cc1N,1,0,1.0,1.0,18,C7H8N2O2,chembl,wo,best_from_chembl,15,1.0
Nc1ccc(C(=O)O)c(N)c1,1,1,0.9651959538459778,3.0,20,C7H8N2O2,chembl,wo,best_from_chembl,16,1.0
Nc1ccc(C(=O)NO)cc1,1,2,0.965478298466568,84.0,18,C7H8N2O2,chembl,wo,best_from_chembl,17,1.0
Nc1cc(N)cc(C(=O)O)c1,1,0,1.0,1.0,20,C7H8N2O2,chembl,wo,best_from_chembl,18,1.0
Nc1cc(CC(=O)O)ccn1,1,1,0.9894986152648926,7.0,18,C7H8N2O2,chembl,wo,best_from_chembl,19,1.0
NNc1ccc(C(=O)O)cc1,1,0,1.0,2.0,18,C7H8N2O2,chembl,wo,best_from_chembl,20,1.0
NNC(=O)c1ccccc1O,1,0,1.0,2.0,16,C7H8N2O2,chembl,wo,best_from_chembl,21,1.0
NNC(=O)c1cccc(O)c1,1,0,1.0,15.0,18,C7H8N2O2,chembl,wo,best_from_chembl,22,1.0
NNC(=O)c1ccc(O)cc1,1,0,1.0,2.0,18,C7H8N2O2,chembl,wo,best_from_chembl,23,1.0
NNC(=O)C=Cc1ccco1,1,1,0.7638487219810486,2.0,17,C7H8N2O2,chembl,wo,best_from_chembl,24,1.0
NN=Cc1ccc(O)cc1O,1,1,0.96319842338562,1.0,16,C7H8N2O2,chembl,wo,best_from_chembl,25,1.0
NCc1cccc([N+](=O)[O-])c1,1,0,1.0,8.0,24,C7H8N2O2,chembl,wo,best_from_chembl,26,1.0
NC(=O)Nc1ccccc1O,1,1,0.2606060206890106,51.0,16,C7H8N2O2,chembl,wo,best_from_chembl,27,1.0
NC(=NO)c1ccccc1O,1,0,1.0,22.0,16,C7H8N2O2,chembl,wo,best_from_chembl,28,1.0
Cn1ccc(=O)cc1C(N)=O,1,2,0.7986464848706127,13.0,19,C7H8N2O2,chembl,wo,best_from_chembl,29,1.0
Cn1ccc(=O)c(C(N)=O)c1,1,2,0.7926623053649919,67.0,21,C7H8N2O2,chembl,wo,best_from_chembl,30,1.0
Cn1cc(C(N)=O)ccc1=O,1,1,0.9464504718780518,48.0,19,C7H8N2O2,chembl,wo,best_from_chembl,31,1.0
Cc1nc(N)ccc1C(=O)O,1,1,0.9726117253303528,65.0,18,C7H8N2O2,chembl,wo,best_from_chembl,32,1.0
Cc1ccc([N+](=O)[O-])cc1N,1,0,1.0,1.0,24,C7H8N2O2,chembl,wo,best_from_chembl,33,1.0
Cc1ccc([N+](=O)[O-])c(N)c1,1,0,1.0,11.0,26,C7H8N2O2,chembl,wo,best_from_chembl,34,1.0
Cc1ccc(N)cc1[N+](=O)[O-],1,0,1.0,2.0,24,C7H8N2O2,chembl,wo,best_from_chembl,35,1.0
Cc1ccc(N)c([N+](=O)[O-])c1,1,0,1.0,1.0,26,C7H8N2O2,chembl,wo,best_from_chembl,36,1.0
Cc1ccc(C(=O)O)c(N)n1,1,1,0.9479007720947266,4.0,20,C7H8N2O2,chembl,wo,best_from_chembl,37,1.0
Cc1cc([N+](=O)[O-])ccc1N,1,0,1.0,1.0,24,C7H8N2O2,chembl,wo,best_from_chembl,38,1.0
Cc1cc(N)ncc1C(=O)O,1,2,0.7036856507740978,5.0,18,C7H8N2O2,chembl,wo,best_from_chembl,39,1.0
Cc1cc(C(=O)O)cnc1N,1,2,0.4680868930182562,3.0,18,C7H8N2O2,chembl,wo,best_from_chembl,40,1.0
Cc1c(N)cccc1[N+](=O)[O-],1,0,1.0,1.0,24,C7H8N2O2,chembl,wo,best_from_chembl,41,1.0
COc1ncc2c(n1)OCC2,1,4,0.07524146845345338,10.0,17,C7H8N2O2,chembl,wo,best_from_chembl,42,1.0
CONC(=O)c1ccccn1,1,1,0.9733434915542604,3.0,16,C7H8N2O2,chembl,wo,best_from_chembl,43,1.0
COC(=O)c1cnc(C)cn1,1,0,1.0,14.0,18,C7H8N2O2,chembl,wo,best_from_chembl,44,1.0
COC(=O)c1ccncc1N,1,0,1.0,11.0,16,C7H8N2O2,chembl,wo,best_from_chembl,45,1.0
COC(=O)c1ccc(N)nc1,1,0,1.0,5.0,18,C7H8N2O2,chembl,wo,best_from_chembl,46,1.0
COC(=O)C=Cc1c[nH]cn1,1,1,0.9130825400352478,5.0,20,C7H8N2O2,chembl,wo,best_from_chembl,47,1.0
CNc1cncc(C(=O)O)c1,1,1,0.7451727986335754,3.0,18,C7H8N2O2,chembl,wo,best_from_chembl,48,1.0
CNc1ccc([N+](=O)[O-])cc1,1,0,1.0,2.0,24,C7H8N2O2,chembl,wo,best_from_chembl,49,1.0
CNc1ccc(C(=O)O)cn1,1,1,0.9748641848564148,2.0,18,C7H8N2O2,chembl,wo,best_from_chembl,50,1.0
CN(O)C(=O)c1ccccn1,1,1,0.9993713498115541,16.0,18,C7H8N2O2,chembl,wo,best_from_chembl,51,1.0
CN(N=O)c1ccccc1O,1,1,0.9947209358215332,10.0,16,C7H8N2O2,chembl,wo,best_from_chembl,52,1.0
CN(N=O)c1cccc(O)c1,1,1,0.9993197917938232,46.0,18,C7H8N2O2,chembl,wo,best_from_chembl,53,1.0
CN(N=O)c1ccc(O)cc1,1,1,0.9955917000770568,1.0,18,C7H8N2O2,chembl,wo,best_from_chembl,54,1.0
CC=Cc1cc(O)nc(O)n1,1,4,0.14984121126904454,96.0,18,C7H8N2O2,chembl,wo,best_from_chembl,55,1.0
CC1=CC(=NO)C(=NO)C=C1,0,11,0.0,-1.0,21,C7H8N2O2,chembl,wo,best_from_chembl,56,1.0
CC1=C(C#N)C(=O)NC1(C)O,1,2,0.8848510118391459,41.0,22,C7H8N2O2,chembl,wo,best_from_chembl,57,1.0
CC(=O)Nc1cccc[n+]1[O-],1,1,0.9907116293907166,33.0,22,C7H8N2O2,chembl,wo,best_from_chembl,58,1.0
CC(=O)Nc1cccc(=O)[nH]1,1,1,0.8676190972328186,14.0,22,C7H8N2O2,chembl,wo,best_from_chembl,59,1.0
CC(=O)Nc1ccc[n+]([O-])c1,1,1,0.9836786389350892,22.0,24,C7H8N2O2,chembl,wo,best_from_chembl,60,1.0
